acceptor,tin_reagents,ring_b1,ring_b2,chain1,chain2,PCE
Y12,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,10.543657302856444
ITIC-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)c2nsnc12,-,-,10.543442726135254
ITIC-4Cl,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,10.543041229248049
ITIC-4F,*c1cc2sc(*)cc2s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cnc(*)cn1,-,-,10.542844772338867
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,10.542716026306152
L8-BO,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)s1,-,-,10.54214572906494
ITIC-4Cl,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.541799545288086
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,10.541770935058594
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,10.54157257080078
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)c2nsnc12,-,-,10.540637969970703
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.540047645568848
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cnc(*)c2nsnc12,-,-,10.53941535949707
ITIC,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,10.53940773010254
Y6,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,10.539278030395508
i-IEICO-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,10.538666725158691
ZY-4Cl,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)c2nsnc12,-,-,10.53860092163086
i-IEICO-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.537944793701172
ITIC-Th1,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)c2nsnc12,-,-,10.53781509399414
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,10.537160873413086
L8-BO,*c1cc2sc(*)cc2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c2nsnc2c1*,-,*F,10.53689670562744
Y12,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c2nsnc2c1*,-,*F,10.536789894104004
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,10.536441802978516
L8-BO,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,10.535635948181152
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)c2nsnc12,-,-,10.534985542297363
ITIC-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,10.533775329589844
ITIC,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)s1,-,-,10.533774375915527
ITIC-4Cl,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.533520698547363
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1ccc(*)s1,-,-,10.532630920410156
Y6,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)cn1,-,-,10.531551361083984
O-IDTBR,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cnc(*)cn1,*CC(CC)CCCC,-,10.52984619140625
Y12,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,10.529227256774902
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1c(F)c(F)c(*)c2nsnc12,-,-,10.528996467590332
ITIC-4Cl,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,10.528942108154297
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)cn1,-,-,10.528614044189451
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,10.528453826904297
i-IEICO-4F,*c1cc2sc(*)cc2s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,10.528450965881348
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cnc(*)cn1,-,-,10.52837371826172
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.528043746948242
i-IEICO-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,10.52692413330078
ZY-4Cl,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,10.526867866516112
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cnc(*)cn1,-,-,10.526461601257324
ITIC,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cc(*)c(*)s1,-,*Cl,10.526233673095703
ITIC-4Cl,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,10.526030540466309
ITIC,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*C#N,10.525890350341797
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*Cl,10.5256929397583
i-IEICO-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1cnc(*)cn1,*CC(CC)CCCC,-,10.525392532348633
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c(*)s1,-,*Cl,10.525318145751951
BTP-eC9,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)s1,-,-,10.525102615356444
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,10.524998664855955
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1c(F)c(F)c(*)c2nsnc12,-,-,10.52493667602539
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,10.52424430847168
ITIC-Th1,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cc(*)c(*)s1,-,*Cl,10.523064613342283
Y12,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c(*)s1,-,*Cl,10.522904396057127
ITIC,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1cnc(*)c2nsnc12,-,-,10.522573471069336
ITIC-4F,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)s1,-,-,10.521492004394531
O-IDTBR,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,10.52118968963623
ZY-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)c2nsnc12,-,-,10.521038055419922
ITIC-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,10.520408630371094
ITIC-Th1,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*C#N,10.51943588256836
ZY-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)c2nsnc12,-,-,10.51845645904541
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)c2nsnc12,-,-,10.516800880432127
ZY-4Cl,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)cn1,-,-,10.516695976257324
ITIC-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,10.51616096496582
ITIC-4F,*c1ccc(-c2c(F)c(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1c(F)c(F)c(*)c2nsnc12,*CC(CC)CCCC,-,10.516036987304688
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.515969276428224
ITIC-4F,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)c2nsnc12,-,-,10.51587963104248
ITIC-4Cl,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1cc(*)c(*)s1,*c1cnc(*)cn1,*CC(CC)CCCC,-,10.515703201293944
N2200,*c1cc2c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c2s1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,10.515543937683104
L8-BO,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)c2nsnc12,-,-,10.515422821044922
ITIC-Th1,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)cn1,-,-,10.514842987060549
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1ccc(*)s1,-,-,10.51440143585205
L8-BO,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,10.512994766235352
ITIC-4F,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cnc(*)cn1,-,-,10.512975692749023
O-IDTBR,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,10.51197338104248
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1cc(*)c(*)s1,*c1cnc(*)c2nsnc12,*CC(CC)CCCC,-,10.51128387451172
Y12,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,10.510612487792969
Y12,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c2nsnc2c1*,*CC(CC)CCCC,*F,10.509748458862305
ITIC-4Cl,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)s1,-,-,10.509737014770508
ITIC-Th1,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1ccc(*)c2nsnc12,-,-,10.50914192199707
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*C#N,10.508146286010742
ITIC,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1ccc(*)c2nsnc12,-,-,10.508108139038086
Y7,*c1ccc(-c2cc(F)c(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c(*)s1,-,*Cl,10.507645606994627
Y12,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cnc(*)c2nsnc12,-,-,10.50753688812256
ITIC,*c1cc2c(-c3ccc([Si](CCC)(CCC)CCC)s3)c3oc(*)cc3c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)cn1,-,-,10.507373809814451
ITIC-4Cl,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1cc2c(=O)n(*)c(=O)c3cc(*)sc3c2s1,*c1ccc(*)c2nsnc12,*CC(CC)CCCC,-,10.50720500946045
ITIC-4F,*c1cc2c(s1)-c1sc(*)cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1c(F)c(F)c(*)c2nsnc12,-,-,10.50596809387207
ITIC,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1cnc(*)c2nsnc12,-,-,10.505948066711426
Y7,*c1cc2sc(*)cc2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c2nsnc2c1*,-,*F,10.504976272583008
O-IDTBR,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,10.504938125610352
i-IEICO-4F,*c1cc2c(s1)-c1sc(*)cc1C2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1cc(*)c(*)s1,-,*Cl,10.50455379486084
ITIC-4Cl,*c1ccc(-c2ccc(-c3ccc(*)s3)c3nsnc23)s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)c2nsnc12,-,-,10.504496574401855
ITIC,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1ccc(*)c2nsnc12,-,-,10.503952026367188
ITIC-4F,*c1cc2sc(*)cc2s1,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1ccc(*)s1,*CC(CC)CCCC,-,10.503610610961914
ITIC-4F,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)c(C)nc12,*c1ccc(*)s1,-,-,10.50312042236328
L8-BO,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c(F)c(C(=O)OCC(CC)CCCC)sc12,*c1ccc(*)s1,-,-,10.502782821655272
ITIC-Th1,*c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(*)cc1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c(*)s1,-,*Cl,10.502685546875
O-IDTBR,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3sc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1ccc(*)s1,-,-,10.502456665039062
ITIC-4Cl,*c1cc2c(OCC(CC)CCCC)c3sc(*)cc3c(OCC(CC)CCCC)c2s1,*c1sc(*)c2c1C(=O)c1c(CC(CC)CCCC)sc(CC(CC)CCCC)c1C2=O,*c1ccc(*)s1,-,-,10.501470565795898
O-IDTBR,*c1cc2sc(*)cc2s1,*c1ccc(*)c2nc(-c3cccc(OCCCCCCCC)c3)c(-c3cccc(OCCCCCCCC)c3)nc12,*c1cc(*)c2nsnc2c1*,-,*F,10.501453399658203
ITIC-4Cl,*c1cc2c(-c3ccc(CC(CC)CCCC)s3)c3oc(*)cc3c(-c3ccc(CC(CC)CCCC)s3)c2o1,*c1c(F)c(F)c(*)c2nc(OCC(CCCCCC)CCCCCCCC)cnc12,*c1cnc(*)cn1,-,-,10.50131607055664
ITIC-4Cl,*c1cc2c(s1)-c1sc(*)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,*c1sc(*)c2c1C(=O)N(*)C2=O,*c1cc(*)c(*)s1,*CC(CC)CCCC,*C#N,10.501214981079102
